Customer_ID,Name,Age,SSN,Occupation,snapshot_date,_ingested_at_utc
CUS_0x0131,User305,48,405-45-1305,"",2024-12-01,2024-12-01 00:00:00
CUS_0x0132,User306,49,406-46-1306,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x0133,User307,50,407-47-1307,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x0134,User308,51,408-48-1308,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x0135,User309,52,409-49-1309,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x0136,User310,53,410-50-1310,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x0137,User311,54,411-51-1311,"",2024-12-01,2024-12-01 00:00:00
CUS_0x0138,User312,55,412-52-1312,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x0139,User313,56,413-53-1313,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x013a,User314,57,414-54-1314,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x013b,User315,58,415-55-1315,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x013c,User316,59,416-56-1316,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x013d,User317,60,417-57-1317,"",2024-12-01,2024-12-01 00:00:00
CUS_0x013e,User318,61,418-58-1318,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x013f,User319,62,419-59-1319,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x0140,User320,63,420-60-1320,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x0141,User321,64,421-61-1321,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x0142,User322,65,422-62-1322,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x0143,User323,66,423-63-1323,"",2024-12-01,2024-12-01 00:00:00
CUS_0x0144,User324,67,424-64-1324,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x0145,User325,68,425-65-1325,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x0146,User326,69,426-66-1326,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x0147,User327,70,427-67-1327,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x0148,User328,71,428-68-1328,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x0149,User329,72,429-69-1329,"",2024-12-01,2024-12-01 00:00:00
CUS_0x014a,User330,18,430-70-1330,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x014b,User331,19,431-71-1331,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x014c,User332,20,432-72-1332,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x014d,User333,21,433-73-1333,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x014e,User334,22,434-74-1334,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x014f,User335,23,435-75-1335,"",2024-12-01,2024-12-01 00:00:00
CUS_0x0150,User336,24,436-76-1336,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x0151,User337,25,437-77-1337,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x0152,User338,26,438-78-1338,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x0153,User339,27,439-79-1339,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x0154,User340,28,440-80-1340,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x0155,User341,29,441-81-1341,"",2024-12-01,2024-12-01 00:00:00
CUS_0x0156,User342,30,442-82-1342,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x0157,User343,31,443-83-1343,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x0158,User344,32,444-84-1344,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x0159,User345,33,445-85-1345,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x015a,User346,34,446-86-1346,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x015b,User347,35,447-87-1347,"",2024-12-01,2024-12-01 00:00:00
CUS_0x015c,User348,36,448-88-1348,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x015d,User349,37,449-89-1349,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x015e,User350,38,450-90-1350,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x015f,User351,39,451-91-1351,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x0160,User352,40,452-92-1352,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x0161,User353,41,453-93-1353,"",2024-12-01,2024-12-01 00:00:00
CUS_0x0162,User354,42,454-94-1354,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x0163,User355,43,455-95-1355,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x0164,User356,44,456-96-1356,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x0165,User357,45,457-97-1357,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x0166,User358,46,458-98-1358,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x0167,User359,47,459-99-1359,"",2024-12-01,2024-12-01 00:00:00
CUS_0x0168,User360,48,460-10-1360,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x0169,User361,49,461-11-1361,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x016a,User362,50,462-12-1362,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x016b,User363,51,463-13-1363,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x016c,User364,52,464-14-1364,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x016d,User365,53,465-15-1365,"",2024-12-01,2024-12-01 00:00:00
CUS_0x016e,User366,54,466-16-1366,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x016f,User367,55,467-17-1367,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x0170,User368,56,468-18-1368,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x0171,User369,57,469-19-1369,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x0172,User370,58,470-20-1370,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x0173,User371,59,471-21-1371,"",2024-12-01,2024-12-01 00:00:00
CUS_0x0174,User372,60,472-22-1372,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x0175,User373,61,473-23-1373,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x0176,User374,62,474-24-1374,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x0177,User375,63,475-25-1375,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x0178,User376,64,476-26-1376,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x0179,User377,65,477-27-1377,"",2024-12-01,2024-12-01 00:00:00
CUS_0x017a,User378,66,478-28-1378,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x017b,User379,67,479-29-1379,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x017c,User380,68,480-30-1380,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x017d,User381,69,481-31-1381,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x017e,User382,70,482-32-1382,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x017f,User383,71,483-33-1383,"",2024-12-01,2024-12-01 00:00:00
CUS_0x0180,User384,72,484-34-1384,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x0181,User385,18,485-35-1385,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x0182,User386,19,486-36-1386,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x0183,User387,20,487-37-1387,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x0184,User388,21,488-38-1388,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x0185,User389,22,489-39-1389,"",2024-12-01,2024-12-01 00:00:00
CUS_0x0186,User390,23,490-40-1390,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x0187,User391,24,491-41-1391,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x0188,User392,25,492-42-1392,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x0189,User393,26,493-43-1393,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x018a,User394,27,494-44-1394,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x018b,User395,28,495-45-1395,"",2024-12-01,2024-12-01 00:00:00
CUS_0x018c,User396,29,496-46-1396,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x018d,User397,30,497-47-1397,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x018e,User398,31,498-48-1398,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x018f,User399,32,499-49-1399,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x0190,User400,33,500-50-1400,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x0191,User401,34,501-51-1401,"",2024-12-01,2024-12-01 00:00:00
CUS_0x0192,User402,35,502-52-1402,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x0193,User403,36,503-53-1403,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x0194,User404,37,504-54-1404,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x0195,User405,38,505-55-1405,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x0196,User406,39,506-56-1406,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x0197,User407,40,507-57-1407,"",2024-12-01,2024-12-01 00:00:00
CUS_0x0198,User408,41,508-58-1408,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x0199,User409,42,509-59-1409,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x019a,User410,43,510-60-1410,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x019b,User411,44,511-61-1411,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x019c,User412,45,512-62-1412,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x019d,User413,46,513-63-1413,"",2024-12-01,2024-12-01 00:00:00
CUS_0x019e,User414,47,514-64-1414,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x019f,User415,48,515-65-1415,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x01a0,User416,49,516-66-1416,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x01a1,User417,50,517-67-1417,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x01a2,User418,51,518-68-1418,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x01a3,User419,52,519-69-1419,"",2024-12-01,2024-12-01 00:00:00
CUS_0x01a4,User420,53,520-70-1420,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x01a5,User421,54,521-71-1421,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x01a6,User422,55,522-72-1422,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x01a7,User423,56,523-73-1423,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x01a8,User424,57,524-74-1424,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x01a9,User425,58,525-75-1425,"",2024-12-01,2024-12-01 00:00:00
CUS_0x01aa,User426,59,526-76-1426,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x01ab,User427,60,527-77-1427,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x01ac,User428,61,528-78-1428,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x01ad,User429,62,529-79-1429,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x01ae,User430,63,530-80-1430,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x01af,User431,64,531-81-1431,"",2024-12-01,2024-12-01 00:00:00
CUS_0x01b0,User432,65,532-82-1432,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x01b1,User433,66,533-83-1433,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x01b2,User434,67,534-84-1434,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x01b3,User435,68,535-85-1435,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x01b4,User436,69,536-86-1436,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x01b5,User437,70,537-87-1437,"",2024-12-01,2024-12-01 00:00:00
CUS_0x01b6,User438,71,538-88-1438,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x01b7,User439,72,539-89-1439,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x01b8,User440,18,540-90-1440,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x01b9,User441,19,541-91-1441,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x01ba,User442,20,542-92-1442,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x01bb,User443,21,543-93-1443,"",2024-12-01,2024-12-01 00:00:00
CUS_0x01bc,User444,22,544-94-1444,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x01bd,User445,23,545-95-1445,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x01be,User446,24,546-96-1446,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x01bf,User447,25,547-97-1447,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x01c0,User448,26,548-98-1448,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x01c1,User449,27,549-99-1449,"",2024-12-01,2024-12-01 00:00:00
CUS_0x01c2,User450,28,550-10-1450,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x01c3,User451,29,551-11-1451,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x01c4,User452,30,552-12-1452,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x01c5,User453,31,553-13-1453,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x01c6,User454,32,554-14-1454,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x01c7,User455,33,555-15-1455,"",2024-12-01,2024-12-01 00:00:00
CUS_0x01c8,User456,34,556-16-1456,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x01c9,User457,35,557-17-1457,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x01ca,User458,36,558-18-1458,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x01cb,User459,37,559-19-1459,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x01cc,User460,38,560-20-1460,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x01cd,User461,39,561-21-1461,"",2024-12-01,2024-12-01 00:00:00
CUS_0x01ce,User462,40,562-22-1462,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x01cf,User463,41,563-23-1463,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x01d0,User464,42,564-24-1464,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x01d1,User465,43,565-25-1465,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x01d2,User466,44,566-26-1466,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x01d3,User467,45,567-27-1467,"",2024-12-01,2024-12-01 00:00:00
CUS_0x01d4,User468,46,568-28-1468,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x01d5,User469,47,569-29-1469,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x01d6,User470,48,570-30-1470,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x01d7,User471,49,571-31-1471,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x01d8,User472,50,572-32-1472,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x01d9,User473,51,573-33-1473,"",2024-12-01,2024-12-01 00:00:00
CUS_0x01da,User474,52,574-34-1474,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x01db,User475,53,575-35-1475,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x01dc,User476,54,576-36-1476,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x01dd,User477,55,577-37-1477,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x01de,User478,56,578-38-1478,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x01df,User479,57,579-39-1479,"",2024-12-01,2024-12-01 00:00:00
CUS_0x01e0,User480,58,580-40-1480,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x01e1,User481,59,581-41-1481,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x01e2,User482,60,582-42-1482,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x01e3,User483,61,583-43-1483,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x01e4,User484,62,584-44-1484,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x01e5,User485,63,585-45-1485,"",2024-12-01,2024-12-01 00:00:00
CUS_0x01e6,User486,64,586-46-1486,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x01e7,User487,65,587-47-1487,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x01e8,User488,66,588-48-1488,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x01e9,User489,67,589-49-1489,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x01ea,User490,68,590-50-1490,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x01eb,User491,69,591-51-1491,"",2024-12-01,2024-12-01 00:00:00
CUS_0x01ec,User492,70,592-52-1492,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x01ed,User493,71,593-53-1493,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x01ee,User494,72,594-54-1494,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x01ef,User495,18,595-55-1495,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x01f0,User496,19,596-56-1496,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x01f1,User497,20,597-57-1497,"",2024-12-01,2024-12-01 00:00:00
CUS_0x01f2,User498,21,598-58-1498,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x01f3,User499,22,599-59-1499,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x01f4,User500,23,600-60-1500,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x01f5,User501,24,601-61-1501,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x01f6,User502,25,602-62-1502,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x01f7,User503,26,603-63-1503,"",2024-12-01,2024-12-01 00:00:00
CUS_0x01f8,User504,27,604-64-1504,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x01f9,User505,28,605-65-1505,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x01fa,User506,29,606-66-1506,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x01fb,User507,30,607-67-1507,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x01fc,User508,31,608-68-1508,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x01fd,User509,32,609-69-1509,"",2024-12-01,2024-12-01 00:00:00
CUS_0x01fe,User510,33,610-70-1510,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x01ff,User511,34,611-71-1511,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x0200,User512,35,612-72-1512,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x0201,User513,36,613-73-1513,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x0202,User514,37,614-74-1514,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x0203,User515,38,615-75-1515,"",2024-12-01,2024-12-01 00:00:00
CUS_0x0204,User516,39,616-76-1516,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x0205,User517,40,617-77-1517,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x0206,User518,41,618-78-1518,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x0207,User519,42,619-79-1519,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x0208,User520,43,620-80-1520,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x0209,User521,44,621-81-1521,"",2024-12-01,2024-12-01 00:00:00
CUS_0x020a,User522,45,622-82-1522,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x020b,User523,46,623-83-1523,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x020c,User524,47,624-84-1524,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x020d,User525,48,625-85-1525,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x020e,User526,49,626-86-1526,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x020f,User527,50,627-87-1527,"",2024-12-01,2024-12-01 00:00:00
CUS_0x0210,User528,51,628-88-1528,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x0211,User529,52,629-89-1529,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x0212,User530,53,630-90-1530,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x0213,User531,54,631-91-1531,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x0214,User532,55,632-92-1532,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x0215,User533,56,633-93-1533,"",2024-12-01,2024-12-01 00:00:00
CUS_0x0216,User534,57,634-94-1534,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x0217,User535,58,635-95-1535,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x0218,User536,59,636-96-1536,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x0219,User537,60,637-97-1537,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x021a,User538,61,638-98-1538,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x021b,User539,62,639-99-1539,"",2024-12-01,2024-12-01 00:00:00
CUS_0x021c,User540,63,640-10-1540,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x021d,User541,64,641-11-1541,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x021e,User542,65,642-12-1542,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x021f,User543,66,643-13-1543,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x0220,User544,67,644-14-1544,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x0221,User545,68,645-15-1545,"",2024-12-01,2024-12-01 00:00:00
CUS_0x0222,User546,69,646-16-1546,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x0223,User547,70,647-17-1547,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x0224,User548,71,648-18-1548,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x0225,User549,72,649-19-1549,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x0226,User550,18,650-20-1550,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x0227,User551,19,651-21-1551,"",2024-12-01,2024-12-01 00:00:00
CUS_0x0228,User552,20,652-22-1552,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x0229,User553,21,653-23-1553,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x022a,User554,22,654-24-1554,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x022b,User555,23,655-25-1555,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x022c,User556,24,656-26-1556,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x022d,User557,25,657-27-1557,"",2024-12-01,2024-12-01 00:00:00
CUS_0x022e,User558,26,658-28-1558,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x022f,User559,27,659-29-1559,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x0230,User560,28,660-30-1560,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x0231,User561,29,661-31-1561,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x0232,User562,30,662-32-1562,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x0233,User563,31,663-33-1563,"",2024-12-01,2024-12-01 00:00:00
CUS_0x0234,User564,32,664-34-1564,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x0235,User565,33,665-35-1565,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x0236,User566,34,666-36-1566,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x0237,User567,35,667-37-1567,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x0238,User568,36,668-38-1568,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x0239,User569,37,669-39-1569,"",2024-12-01,2024-12-01 00:00:00
CUS_0x023a,User570,38,670-40-1570,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x023b,User571,39,671-41-1571,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x023c,User572,40,672-42-1572,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x023d,User573,41,673-43-1573,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x023e,User574,42,674-44-1574,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x023f,User575,43,675-45-1575,"",2024-12-01,2024-12-01 00:00:00
CUS_0x0240,User576,44,676-46-1576,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x0241,User577,45,677-47-1577,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x0242,User578,46,678-48-1578,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x0243,User579,47,679-49-1579,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x0244,User580,48,680-50-1580,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x0245,User581,49,681-51-1581,"",2024-12-01,2024-12-01 00:00:00
CUS_0x0246,User582,50,682-52-1582,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x0247,User583,51,683-53-1583,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x0248,User584,52,684-54-1584,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x0249,User585,53,685-55-1585,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x024a,User586,54,686-56-1586,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x024b,User587,55,687-57-1587,"",2024-12-01,2024-12-01 00:00:00
CUS_0x024c,User588,56,688-58-1588,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x024d,User589,57,689-59-1589,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x024e,User590,58,690-60-1590,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x024f,User591,59,691-61-1591,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x0250,User592,60,692-62-1592,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x0251,User593,61,693-63-1593,"",2024-12-01,2024-12-01 00:00:00
CUS_0x0252,User594,62,694-64-1594,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x0253,User595,63,695-65-1595,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x0254,User596,64,696-66-1596,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x0255,User597,65,697-67-1597,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x0256,User598,66,698-68-1598,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x0257,User599,67,699-69-1599,"",2024-12-01,2024-12-01 00:00:00
CUS_0x0258,User600,68,700-70-1600,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x0259,User601,69,701-71-1601,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x025a,User602,70,702-72-1602,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x025b,User603,71,703-73-1603,Clerk,2024-12-01,2024-12-01 00:00:00
CUS_0x025c,User604,72,704-74-1604,Artist,2024-12-01,2024-12-01 00:00:00
CUS_0x025d,User605,18,705-75-1605,"",2024-12-01,2024-12-01 00:00:00
CUS_0x025e,User606,19,706-76-1606,Engineer,2024-12-01,2024-12-01 00:00:00
CUS_0x025f,User607,20,707-77-1607,Teacher,2024-12-01,2024-12-01 00:00:00
CUS_0x0260,User608,21,708-78-1608,Doctor,2024-12-01,2024-12-01 00:00:00
CUS_0x0261,User609,22,709-79-1609,Clerk,2024-12-01,2024-12-01 00:00:00
